,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
10,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0
11,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0
12,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0
13,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0
14,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0
15,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0
16,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0
17,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0
18,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0
19,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0
20,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0
21,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0
22,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0
23,0,1,0,1,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,2,0
24,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0
25,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0
26,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0
27,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0
28,0,1,0,1,0,1,1,1,0,1,0,3,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0
29,0,1,0,1,0,1,1,1,0,2,1,3,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0
30,0,1,0,1,0,1,1,1,0,2,1,3,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0
31,0,1,0,1,0,1,1,1,0,2,1,3,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0
32,0,1,0,1,0,1,1,1,0,2,1,3,0,1,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0
33,0,1,0,1,0,1,1,1,0,2,1,3,0,1,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0
34,0,1,0,1,0,1,1,1,0,2,1,3,0,1,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0
35,0,1,0,1,0,1,1,1,0,2,1,3,0,1,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,2,2,0
36,0,1,0,1,0,1,1,1,0,2,1,3,0,1,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,2,2,0
37,0,1,0,1,0,1,1,1,0,2,4,3,0,1,0,0,0,1,0,2,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,2,2,0
38,0,1,0,1,0,1,1,1,0,2,4,3,0,1,0,0,0,1,1,2,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
39,0,1,0,1,0,1,1,1,0,2,4,3,0,1,0,0,0,1,1,2,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
40,0,1,0,1,0,1,1,1,0,2,4,3,0,1,0,0,0,1,1,2,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
41,0,1,0,1,0,1,1,1,0,2,4,3,0,1,0,0,0,1,1,2,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
42,0,1,0,1,0,1,1,1,0,2,4,3,0,1,0,0,0,1,1,2,0,2,0,2,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
43,0,1,0,1,0,1,1,1,0,2,4,3,0,1,0,0,0,1,1,2,0,2,0,3,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
44,0,1,0,1,0,1,1,1,0,2,4,3,0,1,0,0,0,1,1,2,0,2,0,3,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
45,0,1,0,1,0,1,1,1,0,2,4,3,0,1,0,0,0,2,1,2,0,3,0,4,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
46,0,1,0,1,0,1,1,1,0,2,4,4,0,1,0,0,0,2,1,2,0,3,0,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
47,0,1,0,1,0,1,1,1,0,2,4,4,0,1,0,0,0,2,1,2,0,3,0,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
48,0,1,0,1,0,1,1,1,0,2,4,4,0,1,0,0,0,2,1,2,0,3,0,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
49,0,1,0,1,0,1,1,1,0,2,4,4,0,1,0,0,0,2,1,2,0,3,0,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
50,0,1,0,1,0,1,1,1,0,2,4,4,0,1,0,0,0,2,1,2,0,3,0,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
51,0,1,0,1,1,1,1,1,0,2,4,4,0,1,0,0,0,2,1,2,0,3,0,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,4,0
52,1,1,0,1,2,1,1,1,0,2,4,4,0,1,0,0,0,2,1,2,0,3,0,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,2,1,4,0,0,2,4,1
53,1,1,0,2,2,1,1,1,0,2,4,4,0,1,0,0,0,2,1,2,0,3,0,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,2,1,4,0,0,2,4,1
54,1,1,0,2,2,1,1,1,0,2,4,4,0,1,0,0,0,2,1,2,0,3,0,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,2,1,4,0,0,2,4,1
55,1,1,0,2,2,1,1,1,0,2,4,4,0,1,0,0,0,2,1,2,0,3,0,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,2,1,4,0,0,2,4,1
56,1,1,0,2,2,1,1,1,0,2,5,4,0,1,0,0,0,2,1,2,0,3,0,5,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,2,1,4,0,0,2,4,1
57,1,1,0,2,2,1,1,1,0,2,6,4,0,1,0,0,0,2,1,2,0,3,0,6,1,0,1,0,0,4,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,2,4,1
58,1,1,0,2,2,1,1,1,0,2,6,4,0,1,0,0,0,2,1,2,0,3,0,6,1,0,1,0,0,4,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
59,1,1,0,2,2,1,1,1,0,3,6,4,0,1,0,0,0,2,1,2,0,3,0,6,1,0,1,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
60,1,1,0,2,2,3,1,1,0,3,6,4,0,1,0,0,0,2,1,2,0,3,0,6,1,0,1,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
61,1,1,0,2,2,3,1,1,0,3,6,4,0,1,0,0,0,2,1,2,0,3,0,6,1,0,1,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
62,1,1,0,2,2,3,1,1,0,3,6,4,0,1,0,0,0,2,1,2,0,3,0,6,1,0,1,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
63,1,1,0,2,2,3,2,1,0,3,6,4,1,1,0,0,0,2,1,2,0,3,0,6,1,0,1,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
64,1,1,0,2,2,4,2,1,0,3,7,4,1,1,0,0,0,2,1,2,0,3,0,6,1,0,1,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
65,1,1,0,2,2,4,2,1,0,3,7,4,1,1,0,0,0,2,1,2,0,4,0,6,1,0,1,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
66,1,1,0,2,2,4,2,1,0,3,7,4,1,1,0,0,0,2,1,3,0,4,0,6,1,0,1,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
67,1,1,0,2,2,4,2,1,0,3,7,4,1,1,0,0,0,3,1,3,0,4,0,6,1,0,2,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
68,1,1,0,2,2,4,2,1,0,3,7,4,1,1,0,0,0,3,1,3,0,4,0,6,1,0,2,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
69,1,1,0,2,2,4,2,1,0,3,7,4,1,1,0,0,0,3,1,3,0,4,0,6,1,0,2,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
70,1,1,0,2,2,4,2,1,0,3,7,4,1,1,0,0,0,3,1,3,0,4,0,7,1,0,2,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,3,4,1
71,1,1,0,2,2,4,2,1,0,3,7,4,1,1,0,0,0,3,1,4,0,4,0,7,1,0,2,0,0,5,0,1,0,0,0,1,0,0,0,1,2,1,4,0,1,3,4,1
72,1,1,0,2,2,4,2,1,0,4,7,4,1,1,0,0,0,3,1,4,0,4,0,7,1,0,2,0,0,5,0,1,0,0,0,1,0,0,0,1,3,1,4,0,1,3,4,1
73,1,1,0,2,2,4,2,1,0,4,7,4,1,1,0,0,0,3,1,4,0,4,0,7,1,0,2,0,0,5,0,1,0,0,0,1,0,0,0,1,3,1,4,0,1,3,4,1
74,1,1,0,2,2,4,2,1,0,5,7,4,1,1,0,0,0,3,1,4,0,4,0,7,1,0,2,0,0,6,0,1,0,0,0,1,0,0,0,1,3,1,4,0,1,3,4,1
75,1,1,0,2,2,4,2,1,0,5,7,4,1,1,0,0,0,3,1,4,0,4,0,7,1,0,2,0,0,6,0,1,0,0,0,1,0,0,0,1,3,1,4,0,1,3,4,1
76,1,1,0,2,2,4,2,1,0,5,7,4,1,1,0,0,0,3,1,4,0,4,0,7,1,0,2,0,0,6,0,1,0,0,0,1,0,0,0,1,3,1,4,0,1,3,4,1
77,1,1,0,2,2,4,2,1,0,5,7,4,1,1,0,0,0,3,1,4,0,4,0,7,1,0,2,0,0,6,0,1,0,0,0,1,0,0,0,1,3,1,4,0,1,3,4,2
78,1,1,0,2,2,4,2,1,0,5,7,4,1,1,0,0,0,3,1,4,0,4,0,7,1,0,2,0,0,6,0,1,0,0,1,1,0,0,0,1,3,1,4,0,1,3,4,2
79,1,1,0,2,2,4,2,1,0,5,7,4,1,1,0,0,0,3,1,4,0,4,0,7,1,0,2,0,0,6,0,1,0,0,1,1,0,0,0,1,3,1,4,0,1,3,4,2
80,1,1,0,2,2,4,2,1,0,6,7,4,1,1,0,0,0,3,1,4,0,4,1,7,1,0,2,0,0,6,0,1,0,0,1,1,0,0,0,1,3,1,4,0,1,3,4,2
81,1,1,0,2,2,4,2,1,0,6,7,4,1,1,0,0,0,3,1,4,0,4,1,7,1,0,2,0,0,6,0,1,0,0,1,1,0,0,0,1,3,1,4,0,1,3,4,2
82,1,1,0,2,2,4,2,1,0,6,7,4,1,1,0,0,0,3,1,4,0,4,1,7,1,0,2,0,0,6,0,1,0,0,1,1,0,0,0,1,3,1,4,0,1,3,4,2
83,1,1,0,2,2,4,2,1,0,6,7,4,1,1,0,0,0,3,1,4,0,4,1,7,1,0,2,0,0,6,0,1,0,0,1,1,0,0,0,1,3,1,4,0,1,3,4,2
84,1,1,0,2,2,4,2,1,0,6,7,4,1,1,0,0,0,3,1,4,1,4,1,8,1,0,2,0,0,6,0,1,0,0,1,1,0,0,0,1,3,1,4,0,1,3,4,2
85,1,1,0,2,2,4,2,1,0,6,7,4,1,1,0,0,0,3,1,4,1,4,1,8,1,0,2,0,1,6,0,1,0,0,1,1,0,0,0,1,3,1,4,0,1,3,4,2
86,1,1,0,2,2,4,2,1,0,6,7,4,1,1,0,0,0,3,1,4,1,4,1,8,1,0,2,0,1,6,0,1,0,0,1,1,0,0,0,1,3,1,4,0,1,3,4,2
87,1,1,0,2,2,4,2,1,0,6,7,4,1,1,0,0,0,3,1,4,1,4,1,8,1,0,2,0,1,6,0,1,0,0,1,1,0,0,0,1,3,1,4,0,1,3,4,2
88,1,1,0,2,2,4,2,1,0,7,9,4,1,1,0,0,0,3,1,4,1,4,1,9,1,0,2,0,1,6,0,1,0,0,1,1,0,0,0,1,3,1,5,0,1,3,4,2
89,1,1,0,2,2,4,2,1,0,7,9,4,1,1,0,0,0,3,1,4,1,4,1,9,1,0,2,0,1,6,0,1,0,0,1,1,0,0,0,1,3,1,5,0,1,3,4,2
90,1,1,0,2,2,4,2,1,0,7,9,4,1,1,0,0,0,3,1,4,1,4,1,9,1,0,2,0,1,6,0,1,0,0,1,1,0,0,0,1,3,1,5,0,1,3,4,2
91,1,1,0,2,2,4,2,1,0,7,9,4,1,1,0,0,0,3,1,4,1,4,1,9,1,0,2,0,1,7,0,1,0,0,1,1,0,0,0,1,3,1,5,0,1,3,4,2
92,1,1,0,2,2,4,2,1,0,7,9,4,1,1,0,0,0,3,1,4,1,4,1,9,1,0,2,0,1,7,0,1,0,0,1,1,0,0,0,1,3,1,5,0,1,3,4,2
93,1,1,0,2,2,4,2,1,0,7,9,4,1,1,0,0,0,3,1,4,1,4,1,9,1,0,2,0,1,7,0,1,0,0,1,1,0,0,0,1,3,1,5,0,1,3,4,2
94,1,1,0,2,2,4,2,1,0,7,9,4,1,1,0,0,0,3,1,5,1,4,1,10,1,0,2,0,1,7,0,1,0,0,1,1,0,0,0,1,3,1,5,0,1,3,4,2
95,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,0,0,3,1,5,1,4,1,10,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,5,0,1,3,4,2
96,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,0,0,3,1,5,1,4,1,10,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,5,0,1,3,4,2
97,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,0,0,3,1,5,1,4,1,10,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,5,0,1,3,4,2
98,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,0,0,3,1,5,1,4,1,10,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,5,0,1,3,4,2
99,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,3,1,5,1,4,1,10,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,6,0,1,3,4,2
100,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,4,1,10,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,6,0,1,3,4,2
101,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,4,1,11,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,6,0,1,4,4,2
102,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,4,1,11,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,6,0,1,4,4,2
103,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,4,1,11,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,6,0,1,4,4,2
104,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,4,1,11,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,6,0,1,4,4,2
105,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,4,1,11,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,6,0,1,4,4,2
106,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,4,1,11,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,7,0,1,4,4,2
107,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,4,1,11,1,0,2,0,1,8,0,1,0,0,1,1,0,0,0,1,3,1,7,0,1,4,4,2
108,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
109,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
110,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
111,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
112,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
113,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
114,2,1,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
115,2,2,0,2,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
116,2,2,0,3,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
117,2,2,0,3,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
118,2,2,0,3,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
119,2,2,0,3,2,5,2,1,0,7,9,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
120,2,2,0,3,2,5,2,1,0,7,10,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
121,2,2,0,3,2,5,2,1,0,7,10,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
122,2,2,0,3,2,5,2,1,0,7,10,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
123,2,2,0,3,2,5,2,1,0,7,10,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
124,2,2,0,3,2,5,2,1,0,7,10,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
125,2,2,0,3,2,5,2,1,0,7,10,4,1,1,0,1,0,4,1,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
126,2,2,0,3,2,5,2,1,0,7,10,4,1,1,0,1,0,4,2,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
127,2,2,0,3,2,5,2,1,0,7,10,4,1,1,0,1,0,4,2,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
128,2,2,0,3,2,5,2,1,0,7,10,4,1,1,0,1,0,4,2,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,1,0,0,1,1,3,1,7,0,1,4,4,2
129,2,2,0,3,2,5,2,1,0,7,10,5,1,1,0,1,0,4,2,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,2,0,0,1,1,3,1,7,0,1,4,4,2
130,2,2,0,3,2,5,2,1,0,7,10,5,1,1,0,1,0,4,2,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,2,0,0,1,1,3,1,7,0,1,4,4,2
131,2,2,0,3,2,5,2,1,0,7,10,5,1,1,0,1,0,4,2,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,2,0,0,1,1,3,1,7,0,1,4,4,2
132,2,2,0,3,2,5,2,1,0,7,10,5,1,1,0,1,0,4,2,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,2,0,0,1,1,3,1,7,0,1,4,4,2
133,2,2,0,3,2,5,2,1,0,7,10,5,1,1,0,1,0,4,2,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,2,0,0,1,1,3,1,7,0,1,4,4,2
134,2,2,0,3,2,5,2,1,0,7,10,5,1,1,0,1,0,4,2,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,2,0,0,1,1,3,1,7,0,1,4,4,2
135,2,2,0,3,2,5,2,1,0,7,10,6,1,1,0,1,0,4,2,5,1,5,1,11,1,0,2,0,1,9,0,1,0,0,1,2,0,0,1,1,3,1,7,0,1,4,4,2
136,2,2,0,3,2,5,2,1,0,7,10,6,1,1,0,1,0,4,2,5,1,5,1,12,1,0,2,0,1,9,0,1,0,0,1,2,0,0,1,1,3,1,7,0,1,4,4,2
137,2,2,0,3,2,5,2,1,0,7,10,6,1,1,0,1,0,4,2,5,1,5,1,12,1,0,2,0,1,9,0,1,0,0,1,2,0,0,1,1,3,1,7,0,1,4,4,2
138,2,2,0,3,2,5,2,1,0,7,10,6,1,1,0,1,0,4,2,5,1,5,1,12,1,0,2,0,1,9,0,1,0,0,1,2,0,0,1,1,3,1,7,0,1,4,4,2
139,2,2,0,3,2,5,2,1,0,7,10,6,1,1,0,1,0,4,2,5,1,5,1,12,1,0,2,0,1,9,0,1,0,0,1,2,0,0,1,1,3,1,7,0,1,4,4,2
